,id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
4152,4153,honda city,2010,petrol,88576,352199,pune,814,sedan,manual,s mt petrol,True,pune,maharashtra,True,mh43,inperson_sale,honda,city,in_stock,2,343880,great,20210320112346,True,8181,52830,False,False
4153,4154,toyota corolla altis,2018,petrol,34924,1391980,pune,4496,luxury sedan,automatic,vl at,True,pune,maharashtra,True,mh12,inperson_sale,toyota,corolla altis,in_stock,1,1440000,great,20210321051322,True,32332,208797,False,False
4154,4155,chevrolet spark,2010,petrol,63541,138099,pune,1539,hatchback,manual,lt 1.0,False,pune,maharashtra,True,mh14,inperson_sale,chevrolet,spark,in_stock,2,120120,good,20210409043518,True,3208,20715,False,False
4155,4156,maruti alto k10,2012,petrol,72148,196999,pune,671,hatchback,manual,vxi,True,pune,maharashtra,True,mh12,inperson_sale,maruti,alto k10,in_stock,2,195026,great,20210323131937,True,4576,29550,False,False
4156,4157,maruti zen estilo,2009,petrol,71582,170499,pune,702,hatchback,manual,vxi,True,pune,maharashtra,True,mh14,inperson_sale,maruti,zen estilo,in_stock,1,152650,good,20210331055254,True,3960,25575,False,False
4157,4158,maruti swift,2015,diesel,98926,500499,pune,948,hatchback,manual,vdi abs,False,pune,maharashtra,True,mh14,inperson_sale,maruti,swift,in_stock,1,527428,great,20210320053203,True,11625,75075,False,False
4158,4159,ford figo,2011,diesel,105448,221599,pune,1469,hatchback,manual,1.4 zxi duratorq,True,pune,maharashtra,True,mh14,inperson_sale,ford,figo,in_stock,1,205560,great,20210325053357,True,5147,33240,False,False
4159,4160,hyundai i20,2010,petrol & cng,82156,251799,pune,1867,hatchback,manual,sportz 1.2 o,True,mumbai,maharashtra,True,mh02,inperson_sale,hyundai,i20,in_stock,3,198864,good,20210321120548,True,5849,37770,False,False
4160,4161,hyundai verna,2012,diesel,84777,440299,pune,1086,sedan,manual,fluidic 1.6 sx crdi,False,mumbai,maharashtra,True,mh03,inperson_sale,hyundai,verna,in_stock,1,433000,great,20210218174942,True,10227,66045,False,False
4161,4162,tata hexa,2017,diesel,22399,1348247,pune,1406,suv,automatic,varicor 400 xta,False,pune,maharashtra,True,mh14,inperson_sale,tata,hexa,pickup_pending,1,1372672,great,20210417045324,True,31316,202238,False,False
4162,4163,mahindra xuv500,2015,diesel,52094,732299,pune,2961,luxury suv,manual,w6 4x2,True,mumbai west,maharashtra,True,mh02,inperson_sale,mahindra,xuv500,in_stock,1,760226,great,20210211101643,True,17009,109845,False,False
4163,4164,maruti s cross,2017,diesel,13630,926299,pune,1114,suv,manual,zeta shvs,True,pune,maharashtra,True,mh12,inperson_sale,maruti,s cross,in_stock,1,972994,great,20210327141905,True,21516,138945,False,False
4164,4165,ford ecosport,2019,petrol,9675,1040803,pune,1345,suv,manual,1.5 titanium plus ti vct at,False,pune,maharashtra,True,mh12,inperson_sale,ford,ecosport,in_stock,1,1062865,great,20210411085044,True,24175,156121,False,False
4165,4166,maruti baleno,2018,petrol,47926,580699,pune,1271,hatchback,manual,delta 1.2 k12,True,pune,maharashtra,True,mh14,inperson_sale,maruti,baleno,in_stock,1,589256,great,20210316094932,True,13488,87105,False,False
4166,4167,honda jazz,2015,diesel,110046,462399,pune,854,hatchback,manual,1.5 v i dtec,False,thane,maharashtra,True,mh04,inperson_sale,honda,jazz,in_stock,1,425000,great,20210326122736,True,10740,69360,False,False
4167,4168,tata hexa,2017,diesel,29059,1167760,pune,989,suv,automatic,varicor 400 xta,True,panvel,maharashtra,True,mh46,inperson_sale,tata,hexa,in_stock,1,1166218,great,20210427132019,True,27124,175164,False,False
4168,4169,honda civic,2010,petrol & lpg,94279,284599,pune,2602,sedan,manual,1.8v mt,True,baramati,maharashtra,True,mh04,inperson_sale,honda,civic,in_stock,4,279313,great,20210324105447,True,6611,42690,False,False
4169,4170,hyundai i10,2009,petrol,119014,175499,pune,1644,hatchback,manual,era 1.1 irde,True,karad,maharashtra,True,mh12,inperson_sale,hyundai,i10,in_stock,3,161061,great,20210317110752,True,4076,26325,False,False
4170,4171,maruti ertiga,2019,diesel,23371,1088576,pune,2336,suv,manual,vdi,False,pune,maharashtra,True,mh14,inperson_sale,maruti,ertiga,in_stock,1,1077326,great,20210430114155,True,25285,163287,False,False
4171,4172,maruti ritz,2012,diesel,104517,316399,pune,985,hatchback,manual,vdi,False,pune,maharashtra,True,mh27,inperson_sale,maruti,ritz,in_stock,1,312168,great,20210318132128,True,7349,47460,False,False
4172,4173,maruti wagon r 1.0,2014,petrol,69438,330399,pune,411,hatchback,manual,vxi,False,pune,maharashtra,True,mh12,inperson_sale,maruti,wagon r 1.0,in_stock,1,330890,great,20210323074508,True,7674,49560,False,False
4173,4174,volkswagen polo,2011,petrol,98999,230299,pune,2545,hatchback,manual,trendline 1.2l petrol,False,mumbai west,maharashtra,True,mh02,inperson_sale,volkswagen,polo,in_stock,1,223125,great,20210212152955,True,5349,34545,False,False
4174,4175,toyota innova,2008,diesel,64065,458199,pune,2294,suv,manual,2.5 g4 8 str,False,pune,maharashtra,True,mh12,inperson_sale,toyota,innova,in_stock,1,435034,great,20210408043536,True,10643,68730,False,False
4175,4176,maruti swift,2012,petrol,95783,385899,pune,436,hatchback,manual,vxi,True,pune,maharashtra,True,mh12,inperson_sale,maruti,swift,in_stock,1,361555,great,20210408040713,True,8963,57885,False,False
4176,4177,honda crv,2013,petrol,98773,774299,pune,2872,luxury suv,automatic,2.0 2wd at,True,thane,maharashtra,True,mh04,inperson_sale,honda,crv,in_stock,1,795000,great,20210316073916,True,17985,116145,False,False
4177,4178,hyundai i10,2012,petrol & lpg,67024,241799,pune,1312,hatchback,manual,magna 1.1 lpg,True,mumbai west,maharashtra,True,mh02,inperson_sale,hyundai,i10,in_stock,1,226434,good,20210307151459,True,5616,36270,False,False
4178,4179,maruti wagon r,2009,petrol,63388,182299,pune,1118,hatchback,manual,lxi minor,True,pune,maharashtra,True,mh12,inperson_sale,maruti,wagon r,in_stock,1,171000,fair,20210315063201,True,4234,27345,False,False
4179,4180,maruti vitara brezza,2018,diesel,12039,993099,pune,1661,suv,automatic,zdi + amt,True,pune,maharashtra,True,mh12,inperson_sale,maruti,vitara brezza,in_stock,1,967119,great,20210407130744,True,23067,148965,False,False
4180,4181,hyundai i20,2013,petrol,87548,365999,pune,666,hatchback,manual,sportz 1.2 vtvt,True,pune,maharashtra,True,mh14,inperson_sale,hyundai,i20,in_stock,3,357118,great,20210309142035,True,8501,54900,False,False
4181,4182,mahindra xuv500,2015,diesel,58112,1003099,pune,2269,luxury suv,manual,w10,True,mumbai,maharashtra,True,mh01,inperson_sale,mahindra,xuv500,in_stock,1,1026631,great,20210405124439,True,23299,150465,False,False
4182,4183,maruti dzire,2019,petrol,48560,718299,pune,779,sedan,automatic,zxi amt,True,pune,maharashtra,True,mh14,inperson_sale,maruti,dzire,in_stock,1,705347,great,20210317095114,True,16684,107745,False,False
4183,4184,maruti ertiga,2016,diesel,73264,750999,pune,561,suv,manual,vdi shvs,True,satara,maharashtra,True,mh11,inperson_sale,maruti,ertiga,in_stock,1,798909,great,20210325074750,True,17444,112650,False,False
4184,4185,mahindra scorpio,2016,diesel,77241,792699,pune,8780,suv,manual,s2,True,pune,maharashtra,True,mh12,inperson_sale,mahindra,scorpio,in_stock,1,818889,great,20210320062710,True,18412,118905,False,False
4185,4186,renault kwid,2016,petrol,107578,254699,pune,1238,hatchback,manual,rxt,True,nashik,maharashtra,True,mh15,inperson_sale,renault,kwid,in_stock,1,241957,great,20210315163230,True,5916,38205,False,False
4186,4187,maruti wagon r 1.0,2014,petrol & cng,87427,338699,pune,878,hatchback,manual,lxi cng,False,khopoli,maharashtra,True,mh46,inperson_sale,maruti,wagon r 1.0,in_stock,1,337372,great,20210409074857,True,7867,50805,False,False
4187,4188,toyota innova crysta,2016,diesel,47802,1657206,pune,2144,suv,automatic,2.8 gx at 8 str,True,nashik,maharashtra,True,mh15,inperson_sale,toyota,innova crysta,in_stock,1,1650000,great,20210319170246,True,38493,248581,False,False
4188,4189,hyundai creta,2016,diesel,94775,933299,pune,2426,suv,manual,1.6 sx plus diesel,True,pune,maharashtra,True,mh12,inperson_sale,hyundai,creta,in_stock,1,971224,great,20210402121438,True,21678,139995,False,False
4189,4190,renault duster,2013,diesel,158768,401099,pune,2253,suv,manual,85 ps rxe,True,pune,maharashtra,True,mh12,inperson_sale,renault,duster,in_stock,1,386088,great,20210322060231,True,9317,60165,False,False
4190,4191,maruti ritz,2012,diesel,109285,336299,pune,122,hatchback,manual,vdi,False,pune,maharashtra,True,mh12,inperson_sale,maruti,ritz,pickup_pending,1,298573,great,20210419111921,True,7811,50445,False,False
4191,4192,volkswagen vento,2015,diesel,88100,569399,pune,2315,sedan,automatic,highline tdi at,False,pune,maharashtra,True,mh14,inperson_sale,volkswagen,vento,in_stock,2,545000,great,20210318112913,True,13226,85410,False,False
4192,4193,volkswagen ameo,2016,diesel,96122,523999,pune,902,sedan,manual,highline 1.5,True,pune,maharashtra,True,mh14,inperson_sale,volkswagen,ameo,in_stock,1,526301,great,20210409055950,True,12171,78600,False,False
4193,4194,volkswagen polo,2013,diesel,160035,292299,pune,2370,hatchback,manual,highline1.2l diesel,False,pune,maharashtra,True,mh12,inperson_sale,volkswagen,polo,in_stock,2,323429,great,20210110053939,True,6789,43845,False,False
4194,4195,ford figo,2010,petrol,74430,182699,pune,1933,hatchback,manual,1.2 titanium duratec,True,amravati,maharashtra,True,mh31,inperson_sale,ford,figo,in_stock,2,159000,fair,20210321074922,True,4244,27405,False,False
4195,4196,tata zest,2014,diesel,112959,368599,pune,2388,sedan,manual,xms quadrajet 90ps,True,mumbai west,maharashtra,True,mh02,inperson_sale,tata,zest,in_stock,1,357264,great,20210311164233,True,8562,55290,False,False
4196,4197,volkswagen polo,2012,petrol,140417,331299,pune,592,hatchback,manual,comfortline 1.2l petrol,True,pune,maharashtra,True,mh12,inperson_sale,volkswagen,polo,in_stock,1,299024,great,20210405035333,True,7695,49695,False,False
4197,4198,bmw x1,2011,diesel,112688,687499,pune,4800,luxury suv,automatic,sdrive 20d,True,panvel,maharashtra,True,mh04,inperson_sale,bmw,x1,in_stock,3,692841,great,20210210144255,True,15969,103125,False,False
4198,4199,hyundai santro xing,2012,petrol & lpg,118882,217399,pune,634,hatchback,manual,gl plus lpg,False,pune,maharashtra,True,mh14,inperson_sale,hyundai,santro xing,in_stock,3,174000,great,20210325101223,True,5050,32610,False,False
4199,4200,bmw 5 series,2012,diesel,99034,1177557,pune,2799,luxury sedan,automatic,520d 2.0,True,mumbai west,maharashtra,True,mh02,inperson_sale,bmw,5 series,in_stock,2,1118275,great,20210226093246,True,27352,176634,False,False
4200,4201,maruti celerio,2015,petrol & cng,122289,367299,pune,1492,hatchback,manual,vxi cng,True,pune,maharashtra,True,mh46,inperson_sale,maruti,celerio,in_stock,2,350466,great,20210409114552,True,8531,55095,False,False
4201,4202,honda amaze,2014,diesel,113188,342199,pune,932,sedan,manual,1.5 sx mt i dtec,True,mumbai east,maharashtra,True,mh03,inperson_sale,honda,amaze,in_stock,1,351924,great,20201213130001,True,7948,51330,True,False
4202,4203,toyota innova,2013,diesel,178253,782199,pune,2199,suv,manual,2.5 vx 7 str bs iv,False,pune,maharashtra,True,mh12,inperson_sale,toyota,innova,in_stock,2,804795,great,20210317052758,True,18169,117330,False,False
4203,4204,honda city,2014,diesel,117430,551399,pune,1333,sedan,manual,v mt diesel,True,pune,maharashtra,True,mh12,inperson_sale,honda,city,in_stock,2,542352,great,20210410075424,True,12808,82710,False,False
4204,4205,maruti swift,2014,petrol,117914,404499,pune,710,hatchback,manual,vxi,True,pune,maharashtra,True,mh14,inperson_sale,maruti,swift,in_stock,1,407786,great,20210324133333,True,9395,60675,False,False
4205,4206,hyundai xcent,2015,petrol & cng,89468,384899,pune,2164,sedan,manual,1.2 s vtvt,True,navi mumbai,maharashtra,True,mh43,inperson_sale,hyundai,xcent,in_stock,1,348000,great,20210408063225,True,8940,57735,False,False
4206,4207,maruti vitara brezza,2018,diesel,94045,825499,pune,1182,suv,manual,zdi plus dual tone,True,pune,maharashtra,True,mh14,inperson_sale,maruti,vitara brezza,in_stock,1,803151,great,20210313051644,True,19174,123825,False,False
4207,4208,mahindra xuv500,2013,diesel,125780,657499,pune,2684,luxury suv,manual,w8 fwd,True,pune,maharashtra,True,mh14,inperson_sale,mahindra,xuv500,in_stock,1,698258,great,20210326060419,True,15272,98625,False,False
4208,4209,bmw x1,2011,diesel,166437,759599,pune,2070,luxury suv,automatic,sdrive 20d,True,thane,maharashtra,True,mh04,inperson_sale,bmw,x1,in_transit,1,762223,great,20210109093733,True,17644,113940,False,False
4209,4210,toyota innova,2014,diesel,101489,914499,pune,1937,suv,manual,2.5 vx 7 str bs iv,True,pune,maharashtra,True,mh14,inperson_sale,toyota,innova,in_stock,2,920498,great,20210318051124,True,21242,137175,False,False
4210,4211,ford figo,2015,diesel,183798,247799,pune,2262,hatchback,manual,1.4 exi duratorq,True,panvel,maharashtra,True,mh46,inperson_sale,ford,figo,in_stock,1,214241,great,20210321151820,True,5756,37170,False,False
4211,4212,hyundai i20,2013,diesel,214799,358999,pune,1736,hatchback,manual,sportz 1.4 crdi,True,pune,maharashtra,True,mh14,inperson_sale,hyundai,i20,in_stock,1,362964,great,20210402053302,True,8339,53850,False,False
4212,4213,honda city,2015,petrol,122135,540699,pune,1593,sedan,manual,v mt petrol,True,pune,maharashtra,True,mh12,inperson_sale,honda,city,in_stock,1,556765,great,20210321105456,True,12559,81105,False,False
4213,4214,maruti ertiga,2018,diesel,119308,851799,pune,932,suv,manual,vdi shvs,True,shrirampur,maharashtra,True,mh17,inperson_sale,maruti,ertiga,in_stock,1,860000,great,20210315052840,True,19785,127770,False,False
4214,4215,bmw 5 series,2012,diesel,148836,1145742,pune,1755,luxury sedan,automatic,520d 2.0,True,pune,maharashtra,True,mh12,inperson_sale,bmw,5 series,in_stock,1,1192443,great,20210416062005,True,26613,171862,False,False
4215,4216,tata safari storme,2016,diesel,150831,706499,pune,11695,suv,manual,2.2 vx 4x2,True,pune,maharashtra,True,mh14,inperson_sale,tata,safari storme,in_stock,1,691643,great,20210304154043,True,16410,105975,False,False
4216,4217,tata nano,2015,petrol,8143,210699,pune,1829,hatchback,automatic,twist xta,True,pune,maharashtra,True,mh12,inperson_sale,tata,nano,in_stock,1,207019,great,20210318054518,True,4894,31605,True,False
4217,4218,ford figo,2011,petrol,38373,189699,pune,2495,hatchback,manual,1.2 titanium duratec,True,pune,maharashtra,True,mh15,inperson_sale,ford,figo,in_stock,2,196270,great,20210103035858,True,4406,28455,True,False
4218,4219,maruti alto k10,2015,petrol,28497,332899,pune,688,hatchback,manual,vxi amt,True,pune,maharashtra,True,mh12,inperson_sale,maruti,alto k10,in_stock,1,326802,great,20210327050417,True,7732,49935,True,False
4219,4220,maruti wagon r stingray,2014,petrol,22409,359899,pune,731,hatchback,manual,vxi,False,pune,maharashtra,True,mh12,inperson_sale,maruti,wagon r stingray,in_stock,1,321000,great,20210321051731,True,8360,53985,True,False
4220,4221,ford figo,2011,petrol,46292,179199,pune,7509,hatchback,manual,1.2 exi duratec,True,navi mumbai,maharashtra,True,mh43,inperson_sale,ford,figo,in_stock,2,164522,great,20201205163001,True,4162,26880,True,False
4221,4222,maruti swift dzire,2012,petrol,41385,361699,pune,2631,sedan,manual,zxi 1.2 bs iv,True,mumbai,maharashtra,True,mh03,inperson_sale,maruti,swift dzire,in_stock,2,346553,great,20210302152149,True,8401,54255,True,False
4222,4223,renault kwid,2017,petrol,17245,320699,pune,2720,hatchback,manual,rxl1.0 easy-r at,True,pune,maharashtra,True,mh12,inperson_sale,renault,kwid,in_stock,1,316707,great,20210331105606,True,7449,48105,True,False
4223,4224,volkswagen polo,2015,petrol,31433,556299,pune,2269,hatchback,automatic,gt tsi 1.2 petrol at,True,pune,maharashtra,True,mh14,inperson_sale,volkswagen,polo,in_stock,1,569199,great,20210320042729,True,12921,83445,True,False
4224,4225,hyundai i10,2014,petrol,43814,296699,pune,2401,hatchback,manual,sportz 1.1 irde2,True,pune,maharashtra,True,mh12,inperson_sale,hyundai,i10,in_stock,1,289232,great,20210218145833,True,6892,44505,True,False
4225,4226,maruti zen estilo,2008,petrol,19373,158499,pune,2799,hatchback,manual,vxi,True,pune,maharashtra,True,mh12,inperson_sale,maruti,zen estilo,in_stock,1,151905,great,20210311094618,True,3682,23775,True,False
4226,4227,maruti alto 800,2012,petrol,17736,203499,pune,7175,hatchback,manual,lxi,False,navi mumbai,maharashtra,True,mh43,inperson_sale,maruti,alto 800,in_stock,1,216493,great,20210214160842,True,4727,30525,True,False
4227,4228,hyundai i10,2012,petrol,41017,271299,pune,3314,hatchback,automatic,sportz 1.2 at kappa2,False,thane,maharashtra,True,mh04,inperson_sale,hyundai,i10,in_stock,1,279478,great,20201207104755,True,6302,40695,True,False
4228,4229,maruti alto k10,2016,petrol,18946,251899,pune,754,hatchback,manual,vxi,True,kalyan,maharashtra,True,mh05,inperson_sale,maruti,alto k10,in_stock,1,258325,great,20210119154939,True,5851,37785,True,False
4229,4230,hyundai eon,2013,petrol,53085,194399,pune,5428,hatchback,manual,era plus,True,navi mumbai,maharashtra,True,mh43,inperson_sale,hyundai,eon,in_stock,2,175496,great,20210210102100,True,4515,29160,True,False
4230,4231,maruti swift dzire,2016,petrol,9984,546899,pune,4992,sedan,manual,vxi opt,True,pune,maharashtra,True,mh14,inperson_sale,maruti,swift dzire,in_stock,1,559414,great,20210217135731,True,12703,82035,True,False
4231,4232,chevrolet spark,2011,petrol,36258,156299,pune,3209,hatchback,manual,lt 1.0,True,pune,maharashtra,True,mh12,inperson_sale,chevrolet,spark,in_stock,1,134000,good,20210227145335,True,3630,23445,True,False
4232,4233,volkswagen polo,2014,petrol,21690,477199,pune,2185,hatchback,manual,highline1.2l petrol,True,pune,maharashtra,True,mh12,inperson_sale,volkswagen,polo,in_stock,1,477193,great,20210327053625,True,11084,71580,True,False
4233,4234,honda amaze,2014,petrol,33942,427599,pune,3335,sedan,manual,1.2 smt i vtec,True,pune,maharashtra,True,mh12,inperson_sale,honda,amaze,in_stock,1,405365,great,20210226083038,True,9932,64140,True,False
4234,4235,hyundai i20 active,2015,petrol,46687,461199,pune,1877,hatchback,manual,1.2 s,True,vasai,maharashtra,True,mh48,inperson_sale,hyundai,i20 active,in_stock,1,474000,great,20210205073440,True,10712,69180,True,False
4235,4236,hyundai i10,2010,petrol,56737,225699,pune,1607,hatchback,manual,magna 1.2 kappa2,False,pune,maharashtra,True,mh14,inperson_sale,hyundai,i10,in_stock,2,211191,great,20210126050131,True,5242,33855,True,False
